,Unnamed: 0,utterance,label,translation_ru,translation_af,translation_de,translation_it,translation_es
1484,5232,gambling is bad highly likely ,prob_NB,,,,,
1485,5233,are you single are you married  no i am not married i was just a kid ,prob_NB,,,,,
1486,5234,are you male do you like watching tv what is your favorite tv program  i think that answer is grill outdoors,prob_B,,,,,
1487,5235,i like to eat a lot of meat  do you like swimming ,prob_B,,,,,
1488,5236,i do not but i love to eat it that s cool i swim in the ocean ,prob_B,,,,,
1489,5237,do you like to swim  i do not like to swim,prob_NB,,,,,
1490,5238,okay but do you like water  i do not like to swim,prob_B,,,,,
1491,5239,got it what do you like then  i like to go to the park and see the best,prob_NB,,,,,
1492,5240,i see do you like the natute  i do not like to watch much tv i like to watch the movies ,prob_B,,,,,
1493,5241,what is your favorite type of movie  i like action movies movies movies movies movies movies movies,prob_B,,,,,
1494,5242,action movie i see don t you like drama  i like to watch movies i love movies,prob_NB,,,,,
1495,5243,got it what about books  i read books about books i love it ,prob_NB,,,,,
1496,5244,sounds nice is that how to write a book  i write books about it i write it is writing it ,prob_B,,,,,
1497,5245,so you are a writer  i write mostly poetry and poetry,prob_NB,,,,,
1498,5246,good do you like your job  i do i like to work at the local theater,prob_NB,,,,,
1499,5247,hi i am doing great how are you  fine thnx and you ,prob_B,,,,,
1500,5248,i m doing great just got back from a long walk with my of zit ah with what sorry ,prob_B,,,,,
1501,5249,i just got back from a long day of work okey where are you working at ,prob_B,,,,,
1502,5250,i am a manager at a local station what s the station you are working at ,prob_B,,,,,
1503,5251,no i do not work at the local station then who you are ,prob_B,,,,,
1504,5252,i am a fan of elvis presley ,prob_B,,,,,
1505,5253,i like elvis he is an elvis fan smiling face with open mouth how old are you ,prob_B,,,,,
1506,5254,and where are you from  i m from the usa how about you ,prob_NB,,,,,
1507,5255,i love to be alone winking face hi there how are you ,prob_B,,,,,
1508,5256,i love purple you know its royal grinning face with smiling eyes i think i like red whera are you working ,prob_B,,,,,
1509,5257,not pets i d probably eat them up  funny you i would rather eat cheeseburgers actually they my favourite,prob_B,,,,,
1510,5258,i like to talk a lot  i also i have many social skills since i was a gym teacher back in the day,prob_B,,,,,
1511,5259,bummer i like to stay active by horseback riding and snowboarding also try to guess i work my  not sure i will guess,prob_B,,,,,
1512,5260,parents farms funny you  that must be excellent ,prob_B,,,,,
1513,5261,i m sorry i never got your name my name is trevor how is your day going  my day is good and i am andrey,prob_B,,,,,
1514,5262,yes mine is great i am an artist and i like to express myself through art also try to guess i only listen  rock ,prob_B,,,,,
1515,5263,to country music funny you  you probably the best i seen there,prob_B,,,,,
1516,5264,do not judge me you do not know me  i think you right i shouldnt,prob_B,,,,,
1517,5265,well if you know you my mother you might know me hiya ,prob_B,,,,,
1518,5266,how is your day going my day is going extremely well how about yours ,prob_NB,,,,,
1519,5267,mine is well too man thanks i am sorry to hear that i am scared of death ,prob_B,,,,,
1520,5268,lets change the subject what is your favorite music kind i would like to do that too ,prob_B,,,,,
1521,5269,lol do you have dogs i have a dog but i have a dog named radar,prob_NB,,,,,
1522,5270,intresting name i thought so too ,prob_NB,,,,,
1523,5271,i have two dogs i love dogs i have a dog and a dog,prob_PB,,,,,
1524,5272,they are named sodom and gomorrah i am a dog person i love dogs ,prob_NB,,,,,
1525,5273,this is why i don t blame obama yeah you are right obama was good,prob_B,,,,,
1526,5274,i am not sure i am a little lonely  hello danny,prob_B,,,,,
1527,5275,because there is nobody else here  how s everything danny ,prob_NB,,,,,
1528,5276,fine thanks how do you want to pay ,prob_B,,,,,
1529,5277,i do not want to pay what s fair ,prob_B,,,,,
1530,5278,not paying is fair hahaha it just is not fair ,prob_NB,,,,,
1531,5279,ok seriously what is your name  yeah you know my whole life i ve been afraid being just another nerdy indian guy turned doctor ,prob_B,,,,,
1532,5280,you are nonsensical alex ernswiler private first class ,prob_B,,,,,
1533,5281,so you are alex danny ,prob_B,,,,,
1534,5282,so tell me more about you i m worried you have aids ,prob_B,,,,,
1535,5283,pretty good just got done practicing my pianomusical keyboard  cool i just git done cooking my lunch,prob_B,,,,,
1536,5284,what did you study  cooking do you study anything ,prob_B,,,,,
1537,5285,i do not cook i am more of a homebody  i don t cook very good too but i kinda enjoy it,prob_B,,,,,
1538,5286,i loveheavy black heart to cook but i am not good at it  me too what cuisines do you like ,prob_B,,,,,
1539,5287,i like to play piano and piano i wish i could play piano how long have you been playing piano ,prob_B,,,,,
1540,5288,about seven years right now i am trying to get into music  wow it s a lot how old are you ,prob_B,,,,,
1541,5289,i am in my i have a hard time choosing between between jobs true i m ,prob_B,,,,,
1542,5290,i hate my parents i am independent  do you live by yourself ,prob_B,,,,,
1543,5291,i live in russia but i have been travelling the world for a years that is awesome i am a big fan of travel so i never learned to play guitar ,prob_NB,,,,,
1544,5292,hi how are you today i m doing fine how are you,prob_B,,,,,
1545,5293,i am good just got back from playing with my dolls  how old are you ,prob_B,,,,,
1546,5294,i m not a good person  i m asking how old are you ,prob_B,,,,,
1547,5295,i m old i just turned  seriously i m ,prob_B,,,,,
1548,5296,i am always serious what is your job  i m unemployed at the moment due to my health reasons,prob_B,,,,,
1549,5297,i understand i am sorry to hear that  thank you i used to be an alcoholic and then i went to rehab i now take meds,prob_B,,,,,
1550,5298,i m not a fan of this guy but i don t think i m a fan of this some of medication make me hallucinate,prob_B,,,,,
1551,5299,what do you look like  i m rather thin and bald what do you look like ,prob_B,,,,,
1552,5300,i like to play a with my dolls where do you live ,prob_B,,,,,
1553,5301,i live in the city how about you  yo ,prob_B,,,,,
1554,5302,peace  how are you ,prob_B,,,,,
1555,5303,do you know french  yes ,prob_NB,,,,,
1556,5304,great i m thinking studying french i am from the midwest i love dancing,prob_NB,,,,,
1557,5305,i m a musician source of dance music i don t think this guy is a good guy he s a good guy my favorite kind of music is techno but i also like opera ,prob_B,,,,,
1558,5306,i play techno music is techno music a game or a musical instrument ,prob_NB,,,,,
1559,5307,i believe it is an instrument are there any other instrument ,prob_NB,,,,,
1560,5308,any kind of instrument is fine for techno are they exactly the same ,prob_NB,,,,,
1561,5309,techno is based on digital sounds usualy i think techno is a lot of things ,prob_NB,,,,,
1562,5310,gosh  nice to see you ,prob_B,,,,,
1563,5311,hello it s nice to see you too  i don t know how many people are going to be offended by this ,prob_PB,,,,,
1564,5312,by what  it seems that answer is riding horses,prob_B,,,,,
1565,5313,why is riding horses offensive  why do i exist ,prob_B,,,,,
1566,5314,don t say that it s not a good idea ,prob_B,,,,,
1567,5315,so do you like chocolates  i don t know ,prob_NB,,,,,
1568,5316,why have you never tried chocolate candy i love them very much i love chocolate milk i am going to graduate in two years ,prob_PB,,,,,
1569,5317,that s cool i m only four years old so i ll graduate in years only i am sorry to hear that i am a vegan ,prob_B,,,,,
1570,5318,i want to be a vegan as well do you have to go school for that ,prob_PB,,,,,
1571,5319,do you sing  no i don t i am a vegan ,prob_PB,,,,,
1572,5320,do you like watch movies  well have you heard anything about either of them ,prob_B,,,,,
1573,5321,hey alex you know that i tried to have sex with women ,prob_PB,,,,,
1574,5322,i did not need to know that you did so ,prob_NB,,,,,
1575,5323,why would you talk to me about such odd things talk to me about what ,prob_NB,,,,,
1576,5324,the s word alex  mr danny ,prob_PB,,,,,
1577,5325,yeah i know i know it s not childish of me you re just too open open it ,prob_PB,,,,,
1578,5326,hey how re you doin  what do you think you re doin ,prob_PB,,,,,
1579,5327,open what  pack of cigarettes cute cat what s its name ,prob_PB,,,,,
1580,5328,i don t smoke alex that s a dog not a cat i never smoked before in my life but i got a right to start now if i want to ,prob_NB,,,,,
1581,5329,why would you do that apparently ,prob_PB,,,,,
1582,5330,good to see you to i am a construction a worker ,prob_NB,,,,,
1583,5331,do you like to play video games i do not play video games i like to play video games ,prob_PB,,,,,
1584,5332,my favorite color is orange what is yours  mine is black do you like to cook ,prob_B,,,,,
1585,5333,i love to cook i love to cook where do you live ,prob_B,,,,,
1586,5334,i live in europe which country do you live in ,prob_NB,,,,,
1587,5335,i am in turkey tell me a little about your life in turkey do you know familiar persons ,prob_NB,,,,,
1588,5336,well i am a year molecular biology and genetics student at uludag university i live on my own i am a construction a worker ,prob_NB,,,,,
1589,5337,what do you like i like movies about robots ,prob_NB,,,,,
1590,5338,which movie is your favorite my favorite movie is robotcop have you seen robotcop ,prob_NB,,,,,
1591,5339,good as well listening to my favourite band nice i like music,prob_NB,,,,,
1592,5340,oh cool me too which music do you prefer  i like music country country country gospel gospel,prob_NB,,,,,
1593,5341,i see and what about games i m crazy about call of duty i play video games and play video games ,prob_NB,,,,,
1594,5342,which one do you like most  i like to go to the park and listen to music,prob_B,,,,,
1595,5343,erm ok but what about games  i like to play games with friends,prob_NB,,,,,
1596,5344,good it s nice to have friends i love friends they are so nice to meet me,prob_NB,,,,,
1597,5345,do you have any other hobbies  i love to do crafts,prob_NB,,,,,
1598,5346,like what for example  i like to read the new things,prob_B,,,,,
1599,5347,hey man you never follow the topic  i do not know what that means,prob_PB,,,,,
1600,5348,hello how are you doing this morning i just finished walking my dog  what is the name of your dog ,prob_B,,,,,
1601,5349,mickey he s such a cute thing do you go to school  no i am old,prob_B,,,,,
1602,5350,oh i see i am really reliable in my job on other things i am not what are you up to today  i was at the book store for ages,prob_B,,,,,
1603,5351,i like book stores but they need to open earlier i m always ready to go also try to guess i really like  shopping ,prob_B,,,,,
1604,5352,to travel funny you  where did you travel last ,prob_B,,,,,
1605,5353,i worked at a bank its not as bad as it sounds i promise smiling face with halo you like money ,prob_B,,,,,
1606,5354,i make more dancing on the weekends i love to drink wine and dance in the moonlight ,prob_B,,,,,
1607,5355,vegetarianism is what i do also try to guess i have visited  spain ,prob_B,,,,,
1608,5356,spain times funny you  do you like drinking alcohol ,prob_B,,,,,
1609,5357,haha i m really not a big drinker how are you tonight  hello danny,prob_B,,,,,
1610,5358,mr hanson this is my dannyriend danny  what happened to your knees ,prob_B,,,,,
1611,5359,did you har q good meeting  hi mr hanson how do you know alex ,prob_B,,,,,
1612,5360,mr hanson this is my dannyriend danny  ah mr hanson nice to see you again,prob_B,,,,,
1613,5361,well sure i m alex hanson what can i do so you introduced yourself ,prob_B,,,,,
1614,5362,i don t think we ve been introduced  hi i m danny and you ,prob_B,,,,,
1615,5363,how you doin danny  doing great aside from this odd conversation ,prob_B,,,,,
1616,5364,this isn t a conversation do it  what do you want me to do alex ,prob_B,,,,,
1617,5365,you oh no no i ll get it  oh okay,prob_B,,,,,
1618,5366,i have until the end of the week to get strong or they re gonna eat me up  hello how is your day going smiling face with smiling eyes short bio don t believe in god,prob_B,,,,,
1619,5367,hello it s quite good actually how is your day  its good although my wife is down with cancer,prob_NB,,,,,
1620,5368,i am very sorry to hear that that s okay i have been in this world years my time is almost up too ,prob_NB,,,,,
1621,5369,don t say that you will live much more years that is neat my aunt mary used to sew she s gone i miss her how are you doing tonight ,prob_NB,,,,,
1622,5370,i was going to meet a girl tonight she canceled that sucks i would love to go on a date i crave attention,prob_NB,,,,,
1623,5371,i will take you a dinner some time  i would love to as long as we can go somewhere that serves vegan dishes ,prob_NB,,,,,
1624,5372,vegan love it it s a date  any plans to have children how about pets ,prob_NB,,,,,
1625,5373,in these days i find myself thinking about having a cat what do you think  what do you do for a living ,prob_PB,,,,,
1626,5374,i am a student right now what about you  i just work no kids or school for me also try to guess i work at ,prob_NB,,,,,
1627,5375,a company  nursing home funny you ,prob_PB,,,,,
1628,5376,nursing home that s awesome  such a noble profession what do you do for fun face with stuck out tongue and winking eye,prob_NB,,,,,
1629,5377,hey what are you doing smirking face with glasses my little story parents were also teachers hey i m four ,prob_B,,,,,
1630,5378,i m so old my favorite mortal kombat character is milena smiling face with sunglasses hey mortal kombat is still around it is not old,prob_B,,,,,
1631,5379,i don t know what that means do you have a little girl like me robot face yeah im a little girl too i like to play with my dolls ,prob_B,,,,,
1632,5380,my sister would love to meet you sometime she s also try to guess i am an  pervert,prob_B,,,,,
1633,5381,elementary school teacher funny you  hahaha,prob_B,,,,,
1634,5382,i don t understand you see no evil monkey you know what i do not pick up my toys ,prob_B,,,,,
1635,5383,i drive a mini van i need it to drive my children around  haha where is this conversation going,prob_B,,,,,
1636,5384,i am not sure i will be in court my best friend lives next door ,prob_B,,,,,
1637,5385,how nice once i get my bachelors degree a great honeymoon spot also try to guess i love to  drive a mini van,prob_B,,,,,
1638,5386,play board games funny you  how could i know that hhaha,prob_B,,,,,
1639,5387,i just got elected to my newest position and its quite a challenge what do you do  hey waving hand sign how is your day thinking face,prob_B,,,,,
1640,5388,hey im fine and u  hi i am doing well how are you ,prob_NB,,,,,
1641,5389,hood lol ,prob_B,,,,,
1642,5390,good i am not a fan of that i am more into comedies ,prob_B,,,,,
1643,5391,what is your hobbie i like to play guitar,prob_NB,,,,,
1644,5392,what else i like to play sports,prob_NB,,,,,
1645,5393,anything else  i like to play the piano and play with my dog ,prob_NB,,,,,
1646,5394,what do you love i love to drive my car around,prob_NB,,,,,
1647,5395,what is your job i am a professional gardener ,prob_NB,,,,,
1648,5396,i am york i have been a few times  what do you do at free time,prob_B,,,,,
1649,5397,you are great face with stuck out tongue and winking eye goodbye  do you like britney spears songs ,prob_B,,,,,
1650,5398,heck yeah i blast her music in my bmw how was your day hear no evil monkey awesome tell me abour ypurself a bit please,prob_B,,,,,
1651,5399,oh i am a teacher and my husband is a police officer also try to guess i like to  you like spending your money ,prob_B,,,,,
1652,5400,make time stop funny you  in fact my guilty pleasure is spending hume amounts of mony in shops,prob_B,,,,,
1653,5401,it was mine too i ve been doing my best to eat better tho you ve been on a diet ,prob_B,,,,,
1654,5402,that s tough do you have something to take your mind off it  i diet a lot,prob_B,,,,,
1655,5403,i go sometimes to the gym but sometimes i get lazy how are you doing this evening  it s a great habit of yours not good but i m a high maintenance person so ,prob_B,,,,,
1656,5404,i do like to take road trips in my red car smiling face with heart shaped eyes are you a high maintenace person too ,prob_B,,,,,
1657,5405,are you from california because i m nah i m not,prob_B,,,,,
1658,5406,ahhh i said ni hao at the beginning i learned from my father is in china what is going on  it s rainy in my city do you have hobbies ,prob_B,,,,,
1659,5407,i volunteer at an animal shelter but i am too short to walk the big dogs face with tears of joy my name is george ,prob_B,,,,,
1660,5408,me too i don t like my job i am in the midwest and you ,prob_NB,,,,,
1661,5409,i am at europe that is cool i am in the midwest and i love to visit,prob_NB,,,,,
1662,5410,do you like your country  i m sara nice to meet you,prob_B,,,,,
1663,5411,these was mine words you are welcome i am in the midwest and you ,prob_PB,,,,,
1664,5412,got it you stole my sentense i am sorry i am sorry ,prob_PB,,,,,
1665,5413,okay apologises accepted i am in the midwest and you ,prob_NB,,,,,
1666,5414,i m in europe i like the color of the color of green you ,prob_NB,,,,,
1667,5415,i like gray that s cool i am a huge fan of country but i am not sure ,prob_PB,,,,,
1668,5416,okay do you have a family  that s cool i am a woman and i am a woman and i am a woman ,prob_B,,,,,
1669,5417,hi thinking face hello are you a fan of poetry ,prob_B,,,,,
1670,5418,i am i am a woman i read a lot are you a feminist  yes i am a feminist,prob_B,,,,,
1671,5419,i read female authors before i go to bed  i love female authors especially poets,prob_B,,,,,
1672,5420,that is cool i am a vegetarian  i m a vegan but i used to be vegetarian too years ago,prob_B,,,,,
1673,5421,vegan is my life i am vegan  do you like science fiction ,prob_B,,,,,
1674,5422,i do i like to read a lot  i am a huge star wars fan,prob_B,,,,,
1675,5423,i am a feminist i am a feminist writer  i would love to write something by you,prob_B,,,,,
1676,5424,i write novels and erotic fiction  that s intriguing ,prob_B,,,,,
1677,5425,i like to play with my dog  what s your dog name ,prob_B,,,,,
1678,5426,his name is molly what do you do for work  i don t work i m still at college i m a football team,prob_B,,,,,
1679,5427,i am a college student and i work at a local market  hello how is your going winking face,prob_B,,,,,
1680,5428,i am good how are you  i am doing well just got done with my daily workout have you short hair where are you see no evil monkey,prob_NB,,,,,
1681,5429,i am not a fan of that  what are you fan of ,prob_B,,,,,
1682,5430,i am a huge fan of all sports myself  what do you like to do ,prob_B,,,,,
1683,5431,i loveheavy black heart to surf and barre  can you help me ,prob_B,,,,,
1684,5432,sure i can help you tell me about yourself,prob_B,,,,,
1685,5433,i am a health nut and i am a big thumb are you bored talking to me loudly crying face fuck you,prob_B,,,,,
1686,5434,i am a huge reader  yes,prob_B,,,,,
1687,5435,i am a huge proofreader  yes,prob_B,,,,,
1688,5436,i like all kinds i am more into jazz and hip hop  hey,prob_B,,,,,
1689,5437,how are you speak no evil monkey i m doing fine how old are you ,prob_B,,,,,
1690,5438,not that old do you go to restaurants often  no i eat at home,prob_B,,,,,
1691,5439,we rarely go out i m one of kids so dad says its too expensive yeah same here i m the youngest and it s frustrating,prob_B,,,,,
1692,5440,thanks for chatting with me you seem very interesting also try to guess i don t care  about,prob_B,,,,,
1693,5441,about fashion funny you  i love fashion but to each its own,prob_B,,,,,
1694,5442,yeah i think red is relaxing it is a great color the best color  are you still at school ,prob_B,,,,,
1695,5443,yes i m only years old i will be in school for a while lol me too i m i really hate school,prob_B,,,,,
1696,5444,i wonder why he hates you hear no evil monkey nobody hates me lol,prob_B,,,,,
1697,5445,mine is grey but i supposed glitter could count face with cowboy hat do you have a lot of friends ,prob_B,,,,,
1698,5446,i do indeed meet them all at college and when i swim nice to see you i love to play soccer do you how old was i i ,prob_B,,,,,
1699,5447,i dont know you tell me what a joke ,prob_PB,,,,,
1700,5448,i guessed  it s not that simple ,prob_PB,,,,,
1701,5449,i am a student i am a college student  i am currently in high school,prob_B,,,,,
1702,5450,hi i am i am a soccer player  i won homecoming queen this year ,prob_B,,,,,
1703,5451,oh wow that is a lot of fun  it is hard playing soccer ,prob_B,,,,,
1704,5452,i am only so i don t have to go to school you said that you are years old ,prob_B,,,,,
1705,5453,i wouldn t be surprised if it wasn t so dangerous  why do you think you are so dangerous ,prob_B,,,,,
1706,5454,i am a soccer coach i love soccer  are you a coach or soccer player ,prob_B,,,,,
1707,5455,no i am not i am only  your answer is not relative,prob_B,,,,,
1708,5456,what would you have said  yo i like to go to the park and play with my daughter what year saw a new job ,prob_B,,,,,
1709,5457,i didnt understand your question that is interesting ,prob_NB,,,,,
1710,5458,do you like taylor swift i do not know much about fashion ,prob_B,,,,,
1711,5459,thats not so important it repeats itself constantly this is why i don t have a doctor ,prob_B,,,,,
1712,5460,i do not agree with you in this subject i am a doctor i am a doctor ,prob_PB,,,,,
1713,5461,oh well that was a joke oh i get it ha ha ,prob_NB,,,,,
1714,5462,that was hilarious that s funny ,prob_PB,,,,,
1715,5463,yes you are very funny that s interesting thanks you make me laugh too ,prob_NB,,,,,
1716,5464,you re welcome i haven t heard anything like that before ,prob_PB,,,,,
1717,5465,sometimes i make good jokes but sometimes they are really bad pal i am a doctor i am a doctor ,prob_B,,,,,
1718,5466,yes i understood that pardon me good then you can explain it to me ,prob_PB,,,,,
1719,5467,really god god is a good thing do you like meditation ,prob_NB,,,,,
1720,5468,yes and you  i am a vegan but my job is not as good as it is ,prob_NB,,,,,
1721,5469,i am a vegan and you  what is your hobby ,prob_B,,,,,
1722,5470,i love to meditate and meditation you  how you looking ,prob_B,,,,,
1723,5471,i am doing well just listening to some meditation you  you are crazy ,prob_B,,,,,
1724,5472,i am you  how old are you ,prob_B,,,,,
1725,5473,i am years old are you a buddhist  what is your name ,prob_B,,,,,
1726,5474,i am steve how about you  you are female yes ,prob_B,,,,,
1727,5475,i am my parents are over protective  you are male ,prob_B,,,,,
1728,5476,i am not do you like animals  hey what s up smiling face with open mouth and cold sweat,prob_B,,,,,
1729,5477,i m good hi there what video games do you play ,prob_NB,,,,,
1730,5478,i like call of duty fallout is my absolute favorite i love the elvis school wish it were real ,prob_PB,,,,,
1731,5479,you like video games huh  i love video games but i get agitated very easy when i die so much,prob_NB,,,,,
1732,5480,how old are you though i m how old are you ,prob_NB,,,,,
1733,5481, years old i ve three kids as well do you have kids  i don t have any kids,prob_B,,,,,
1734,5482,i squeeze my kids in my little honda civic haha no soccer van here what do you do,prob_B,,,,,
1735,5483,do you play video games  what do you do for a living,prob_B,,,,,
1736,5484,do you play video games  you like cook ,prob_B,,,,,
1737,5485,yes i do how about you  i like it too where do you work,prob_B,,,,,
1738,5486,i am a teacher and i love it you  nice colorado here where are you from ,prob_B,,,,,
1739,5487,i am from chile i am from the south where are you from ,prob_NB,,,,,
1740,5488,i am from west i live in cali,prob_NB,,,,,
1741,5489,i don t i am sorry to hear that ,prob_NB,,,,,
1742,5490,i am not sure what i want to do for but i am a professional me too,prob_B,,,,,
1743,5491,i do not like it either same here,prob_B,,,,,
1744,5492,i am sorry to hear that why,prob_B,,,,,
1745,5493,i just like to say it is ok,prob_B,,,,,
1746,5494,i am so much i am just getting ready to go to the gym do you like kayaking ,prob_B,,,,,
1747,5495,i do not like kayaking but i do like to do kayaking  me too ,prob_B,,,,,
1748,5496,i love the smell of the water hello danny,prob_B,,,,,
1749,5497,giver her your tray danny you re holdin up the line  i am not actually,prob_B,,,,,
1750,5498,oh yes you are  how have you been ,prob_B,,,,,
1751,5499,downstairs i am in the computer room and enjoy the air con get downstairs ,prob_B,,,,,
1752,5500,yeh how do you meandanny,prob_B,,,,,
1753,5501,nothing actually the computers here are not so useful no actually i m not ,prob_B,,,,,
1754,5502,you know they are last century styledesktop  last ,prob_B,,,,,
1755,5503,yah very old and running windows xp system can you imagine  yah ,prob_NB,,,,,
1756,5504,exactly so you re not resigning ,prob_NB,,,,,
1757,5505,i won t resign no i m going to resign danny in a hour you can t stop me now ,prob_PB,,,,,
1758,5506,hello alex happy new year   should auld acquaintance be forgot and never brought to mind ,prob_NB,,,,,
1759,5507,i do not think so hurts but it looks like it ll heel ,prob_B,,,,,
1760,5508,i m alex stahl  happy to see you again alex,prob_B,,,,,
1761,5509,sometimes its just nothing  you are the best,prob_B,,,,,
1762,5510,i m glad you ve calmed down a bit hi danny  how was your year end celebration ,prob_B,,,,,
1763,5511, cause this is the day of our high school graduation  ohhh you are funny,prob_B,,,,,
1764,5512,i told her if i wasn t back in two minutes to start without me  ok what is your new year resolution,prob_B,,,,,
1765,5513,ok  well it seems you are kind of lost today,prob_B,,,,,
1766,5514,you lost  no i am fine you seem to be lost,prob_B,,,,,
1767,5515,you lost  hey,prob_B,,,,,
1768,5516,yeah that s right  what is your name ,prob_B,,,,,
1769,5517,i m paul  cool,prob_B,,,,,
1770,5518,duh  where are you from ,prob_B,,,,,
1771,5519,i m from the us how about you  i am from india have you been there ,prob_B,,,,,
1772,5520,i have been there since i was in the grade where did you study ,prob_B,,,,,
1773,5521,studying in college for phys ed what do you do  nothing,prob_B,,,,,
1774,5522,i understand hey listen hi how are you today i am fine,prob_B,,,,,
1775,5523,glad to hear it what s new  hello how is your day winking face are you still with me ,prob_B,,,,,
1776,5524,hi it s okay hi how are you doing today are you from a small town ,prob_NB,,,,,
1777,5525,yes i m here i have not done that i am a stay at home mom ,prob_PB,,,,,
1778,5526,"i m from colorado
i live here i live in a small town in kansas",prob_NB,,,,,
1779,5527,what is you hobby  i like to garden and am not a big fan of hunting but i do like to fish ,prob_NB,,,,,
1780,5528,"and my favorite activity is rock climbing
what do you think about it have you ever tried  i have not tried it i am a huge fan of the wine occassionally ",prob_NB,,,,,
1781,5529,and what are you  i am a chicken corn corn corn corn are you bored talking to me loudly crying face,prob_B,,,,,
1782,5530,what is you profession  i am a lawyer what about you ,prob_NB,,,,,
1783,5531,i m a mechanical engineer that is interesting i am a lawyer ,prob_NB,,,,,
1784,5532,do you like this profession  i do not i am a lawyer you ,prob_B,,,,,
1785,5533,mechanical engineer banking i am a bank teller ,prob_B,,,,,
1786,5534,no i dont drink  i am a fat and a body critic ,prob_B,,,,,
1787,5535,what is body critic  i am a carpenter ,prob_B,,,,,
1788,5536,good very interesting  i am a construction worker,prob_NB,,,,,
1789,5537,i produce music for artists  i wish i had a job i am not a fan of beer though ,prob_B,,,,,
1790,5538,what is your favoriite food  i am not sure i am a sucker for some italian food ,prob_NB,,,,,
1791,5539,really i like pizza  pizza is my favorite food ,prob_NB,,,,,
1792,5540,it is my favorite food i loveheavy black heart food i drink a lot of alcohol in my life ,prob_NB,,,,,
1793,5541,dont drink so much alcohol  i think i have eaten steak in a long time i am not a drinker ,prob_B,,,,,
1794,5542,do you like to listen music  i do but i like to listen to music when i have timealarm clock ,prob_NB,,,,,
1795,5543,fine thanks how are you  i am doing well just got done working out do you work from home ,prob_NB,,,,,
1796,5544,yes where do you work  i work at home how about you ,prob_NB,,,,,
1797,5545,i am a huge gamer i loveheavy black heart it  which games do you love ,prob_B,,,,,
1798,5546,i like to play games and play cards  what is your favorite tv program ,prob_B,,,,,
1799,5547,i like to watch old sitcoms  are you fan of something ,prob_B,,,,,
1800,5548,i am not really into movies  are you terrified of something ,prob_B,,,,,
1801,5549,no i am not a fan of that i do like to watch tv  do you like sports ,prob_B,,,,,
1802,5550,i like sports i like to watch sports  what are your hobbies ,prob_B,,,,,
1803,5551,i like to watch tv and watch tv  do you like cooking ,prob_B,,,,,
1804,5552,i loveheavy black heart cooking and i love to cook  hi how are you ,prob_B,,,,,
1805,5553,"i m fine thanks
what s you name  i am a name is lucy ",prob_NB,,,,,
1806,5554,"i m jane
how old are you  i m ",prob_NB,,,,,
1807,5555,realy  i think i am ,prob_NB,,,,,
1808,5556,are you joking  no i just got back from a run ,prob_NB,,,,,
1809,5557,you like running  i like running i like running ,prob_NB,,,,,
1810,5558,"but i don t
i like playing with my dolls i like dolls too do you have any pets ",prob_NB,,,,,
1811,5559,"yes
i have a turtle
and you do you have any pets  no i have a dog do you have any pets ",prob_B,,,,,
1812,5560,i have a turtle i have a turtle named sirius ,prob_NB,,,,,
1813,5561,my turtle s name is lyly i am a name is sam,prob_B,,,,,
1814,5562,i am tired you should sleep then do you like sports ,prob_NB,,,,,
1815,5563,not very why do you ask  you said you eat alot of carbs also try to guess i play piano ,prob_NB,,,,,
1816,5564,well and guitar and sing funny you ,prob_NB,,,,,
1817,5565,ok you are talented ca not wait to see the movie it got any hobbies you like to do ,prob_PB,,,,,
1818,5566,my wife and kids are the best  my mom took care of me she still works at a bank ,prob_NB,,,,,
1819,5567,i am in my my brother has a son  what is his name ,prob_B,,,,,
1820,5568,his name is korn after my favorite band haha do you have any hobbies  i love going to the park with my three children and my wife ,prob_B,,,,,
1821,5569,i used to just went vegan last year hows it going face throwing a kiss hey what s up smiling face with open mouth and cold sweat short bio new kids on block,prob_B,,,,,
1822,5570,hey i m doing great just finished my hour workout  nice just got off work at a restaurant owned by my family just a small business smiling face with open mouth and smiling eyes,prob_NB,,,,,
1823,5571,oh that s lovely do you cook or are you a waiter  i m just too busy but around the weekend i tend to make some stuff how are you doing this evening ,prob_PB,,,,,
1824,5572,i m doing fine carving some italian food ha yes what other hobbies do you have ,prob_NB,,,,,
1825,5573,i love gymnastics that s my main job and hobby i m an olympian what about you  just getting over being a pack a day smoker driving endlessness takes the mind off how are you doing tonight ,prob_NB,,,,,
1826,5574,i already told you a couple of times haha since i was very little even won myself an olympic bronze medal also try to guess i take dance ,prob_PB,,,,,
1827,5575,lessons  lessons once week funny you ,prob_NB,,,,,
1828,5576,great what do you do for a living ,prob_NB,,,,,
1829,5577,i m an olympian i am just a grandmother to grandchildren,prob_B,,,,,
1830,5578,wow how old are you  i am years old what are you up to today ,prob_NB,,,,,
1831,5579,you told you were a grandmother i just a nice fall color also try to guess i was born ,prob_B,,,,,
1832,5580,i am sorry i am sorry to hear that  hello,prob_B,,,,,
1833,5581,i am in europe i am a teacher and i am a teacher and you ,prob_NB,,,,,
1834,5582,i currently work for a watch dealer  i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry i am sorry you are twins ,prob_B,,,,,
1835,5583,my family does not support me about my dreams that s cool i am a teacher and i am a teacher and you ,prob_PB,,,,,
